symbol,action_day,trading_day,time,status,prev_close,open,high,low,close,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_price_10,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,ask_volume_10,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_price_10,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,bid_volume_10,num_trades,volume,turnover,total_bid_volume,total_ask_volume,weighted_avg_bid_price,weighted_avg_ask_price,iopv,yield_to_maturity,limit_up,limit_down,prefix,syl1,syl2,sd2,trade_flag,after_price,after_volume,after_turnover,after_match_items,datetime
000004.SZ,20240308,20240308,93300000,84,13.110000,13.110000,13.230000,12.890000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,12.990000,13.000000,11700,5800,2700,12500,2300,800,29800,6700,700,5700,12.890000,12.880000,12.870000,12.860000,12.850000,12.830000,12.820000,12.810000,12.800000,12.790000,4400,9300,900,300,100,2700,1200,9100,16100,2800,1011,921400,12021542,220000,1051900,12.510000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093300000
000004.SZ,20240308,20240308,93303000,84,13.110000,13.110000,13.230000,12.880000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,12.990000,12000,21200,5800,1400,10500,2300,800,30300,6700,700,12.880000,12.870000,12.860000,12.850000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,8000,900,300,100,2700,1200,9100,16100,2800,1500,1020,927600,12101452,216800,1072900,12.500000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093303000
000004.SZ,20240308,20240308,93306000,84,13.110000,13.110000,13.230000,12.880000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,12.990000,10700,21200,5800,2500,3700,2300,800,30300,6700,600,12.880000,12.870000,12.860000,12.850000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,8000,900,300,100,2700,1200,9600,16800,2800,1500,1021,928600,12114332,218900,1066100,12.500000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093306000
000004.SZ,20240308,20240308,93309000,84,13.110000,13.110000,13.230000,12.850000,12.880000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,12200,11100,14600,5800,2500,3500,300,800,29800,6700,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,200,2700,1600,9600,20700,2800,1500,3900,3900,700,1044,940100,12262419,218900,1069900,12.490000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093309000
000004.SZ,20240308,20240308,93312000,84,13.110000,13.110000,13.230000,12.850000,12.880000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,8300,7900,17100,1100,3100,3500,300,800,29800,13700,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,400,500,2800,1600,9600,21200,2800,1500,3900,3900,1052,950700,12398927,220400,1069600,12.500000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093312000
000004.SZ,20240308,20240308,93315000,84,13.110000,13.110000,13.230000,12.840000,12.880000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,7700,10200,15200,1100,3100,3500,300,800,29800,12700,12.870000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,100,3000,2500,9700,21200,2800,1500,1200,3900,700,1070,961600,12539042,219100,1068400,12.490000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093315000
000004.SZ,20240308,20240308,93318000,84,13.110000,13.110000,13.230000,12.840000,12.880000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,1900,10200,18500,1100,3100,3500,300,800,29800,12700,12.860000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,3600,2900,3100,2500,10200,21200,2800,3000,1200,3900,1084,970900,12658643,227900,1066000,12.510000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093318000
000004.SZ,20240308,20240308,93321000,84,13.110000,13.110000,13.230000,12.840000,12.870000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,1500,1900,10200,18500,1100,3100,3500,300,800,29800,12.850000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,200,3100,2500,10300,21700,2800,2800,1200,3900,700,1088,974000,12698528,224400,1067500,12.500000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093321000
000004.SZ,20240308,20240308,93324000,84,13.110000,13.110000,13.230000,12.840000,12.870000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,1500,1900,10200,18500,1100,2800,3500,300,800,29800,12.860000,12.850000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,400,1300,2900,7600,10300,21700,2800,2800,1200,3900,1099,979400,12767999,238700,1064100,12.510000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093324000
000004.SZ,20240308,20240308,93327000,84,13.110000,13.110000,13.230000,12.840000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,800,2400,10200,18500,1100,2800,3500,300,800,29800,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,3400,2900,100,3100,7600,10300,21800,2800,2800,1200,1110,984700,12836187,244200,1064900,12.520000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093327000
000004.SZ,20240308,20240308,93330000,84,13.110000,13.110000,13.230000,12.840000,12.860000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,3000,5800,16400,1100,2800,3500,300,800,29800,12500,12.870000,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,2800,300,2900,200,3100,9300,10300,23400,2800,2800,1121,988600,12886362,252400,1056400,12.530000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093330000
000004.SZ,20240308,20240308,93333000,84,13.110000,13.110000,13.230000,12.840000,12.870000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,13.000000,5800,16400,1100,1700,3000,300,800,29800,12500,5700,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,200,2700,1000,3100,10800,10600,24400,2800,2800,1200,1144,1013000,13200391,251000,1047200,12.520000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093333000
000004.SZ,20240308,20240308,93336000,84,13.110000,13.110000,13.230000,12.840000,12.860000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,4400,4800,16400,1100,1700,3000,300,800,29800,5100,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,100,2700,1300,3100,10800,10500,24400,2800,2800,1300,1154,1022900,13327803,253200,1040700,12.520000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093336000
000004.SZ,20240308,20240308,93339000,84,13.110000,13.110000,13.230000,12.840000,12.860000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,2200,4500,3500,4800,12200,1100,1700,3000,300,800,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,2300,1300,3100,10800,10500,24000,2800,2800,1300,6000,1163,1026100,13368967,254000,1045000,12.520000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093339000
000004.SZ,20240308,20240308,93342000,84,13.110000,13.110000,13.230000,12.840000,12.860000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,4800,500,3500,4800,12300,1100,1700,300,300,800,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,2300,1400,3100,10800,11000,24500,2800,2800,1300,6000,1179,1032200,13447405,258100,1040900,12.530000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093342000
000004.SZ,20240308,20240308,93345000,84,13.110000,13.110000,13.230000,12.840000,12.850000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,4200,4700,500,3500,4800,12300,1100,1700,300,300,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,3400,3100,9900,11000,24500,2800,2800,1300,6000,700,1186,1035500,13489810,256800,1045300,12.520000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093345000
000004.SZ,20240308,20240308,93348000,84,13.110000,13.110000,13.230000,12.840000,12.850000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,17200,6300,500,3500,4800,12300,1100,1700,300,300,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,2900,3100,9900,11000,24500,2800,2800,1300,6000,700,1194,1039100,13536065,256300,1054700,12.520000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093348000
000004.SZ,20240308,20240308,93351000,84,13.110000,13.110000,13.230000,12.840000,12.850000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,4900,3000,7000,500,3500,4800,9800,1000,1600,300,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,5000,10900,11000,25200,2800,2800,1300,6000,700,400,1209,1056300,13757039,262200,1043400,12.520000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093351000
000004.SZ,20240308,20240308,93354000,84,13.110000,13.110000,13.230000,12.830000,12.840000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,13600,1600,6800,500,3500,4800,9800,1000,1600,200,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,10900,11000,25200,2800,3000,1300,6000,700,400,1200,1234,1084400,14117713,258400,1052800,12.510000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093354000
000004.SZ,20240308,20240308,93357000,84,13.110000,13.110000,13.230000,12.830000,12.840000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,14900,11100,7200,500,3500,100,5900,1000,1600,200,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,100,9700,11300,28600,2800,3000,1300,6000,700,400,1236,1085400,14130548,263600,1056100,12.520000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093357000
000004.SZ,20240308,20240308,93400000,84,13.110000,13.110000,13.230000,12.820000,12.820000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,15400,11500,7000,500,3500,100,5900,1000,1600,200,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,3700,11300,29300,2800,3000,1300,6000,700,400,1200,1249,1098400,14297281,264100,1060000,12.500000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093400000
000004.SZ,20240308,20240308,93403000,84,13.110000,13.110000,13.230000,12.820000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,700,2000,11500,5500,500,3500,1000,5900,1000,1600,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,700,11300,28900,2800,3000,1300,6000,700,400,1200,1270,1128300,14681019,260700,1042800,12.490000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093403000
000004.SZ,20240308,20240308,93406000,84,13.110000,13.110000,13.230000,12.810000,12.820000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,3700,300,2000,11500,5400,500,3500,1000,5900,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,12.710000,8800,28400,2800,3000,1300,6000,2900,400,1200,3100,1282,1137700,14801510,259800,1036200,12.490000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093406000
000004.SZ,20240308,20240308,93409000,84,13.110000,13.110000,13.230000,12.810000,12.820000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,3700,300,2100,11500,5000,500,3500,1000,5900,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,12.710000,8800,28600,2800,3000,1300,6000,2900,400,1200,3100,1283,1138700,14814330,260100,1033900,12.490000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093409000
000004.SZ,20240308,20240308,93412000,84,13.110000,13.110000,13.230000,12.810000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,5400,300,2100,10000,3800,500,3500,1000,5900,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,12.710000,8700,28800,2800,3000,1300,6000,2900,1100,1200,3100,1290,1141700,14852779,260900,1033900,12.490000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093412000
000004.SZ,20240308,20240308,93415000,84,13.110000,13.110000,13.230000,12.810000,12.820000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,6900,300,2100,7500,2700,500,3500,1000,9400,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,12.710000,6800,30100,2800,3000,1300,6000,2900,1100,1200,3300,1296,1145900,14906587,263300,1036000,12.490000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093415000
000004.SZ,20240308,20240308,93418000,84,13.110000,13.110000,13.230000,12.810000,12.820000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,4600,300,2100,7500,2600,500,3500,1000,9400,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.730000,12.720000,12.710000,2400,31600,2800,3000,1300,6000,3000,1100,1200,3300,1315,1152600,14992437,260500,1033600,12.490000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093418000
000004.SZ,20240308,20240308,93421000,84,13.110000,13.110000,13.230000,12.800000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,5100,300,2100,7500,2600,500,3500,1000,9400,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,200,21100,2800,3000,1300,6000,3800,100,1100,1200,1341,1169500,15208841,250900,1033800,12.470000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093421000
000004.SZ,20240308,20240308,93424000,84,13.110000,13.110000,13.230000,12.800000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,1600,300,2100,7500,2600,500,3500,1000,9400,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,1700,21100,2800,3000,1300,6100,3800,100,1100,1200,1358,1177300,15308798,272300,1035300,12.470000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093424000
000004.SZ,20240308,20240308,93427000,84,13.110000,13.110000,13.230000,12.800000,12.810000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,3100,2000,1000,2300,7500,2100,500,3500,1000,19000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,12.710000,22200,2800,3000,1300,6800,3800,100,1100,1200,3300,1362,1179000,15330575,274900,1048600,12.470000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093427000
000004.SZ,20240308,20240308,93430000,84,13.110000,13.110000,13.230000,12.800000,12.800000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,4800,1200,1000,2300,7500,2100,500,3500,1000,19000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,12.710000,18900,2800,3000,1300,6800,3800,100,1100,1200,3300,1380,1188200,15448393,273600,1051800,12.460000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093430000
000004.SZ,20240308,20240308,93433000,84,13.110000,13.110000,13.230000,12.800000,12.810000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,3700,1200,1000,2300,7500,1500,500,3500,1000,19000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,12.710000,13800,2800,3000,1400,7300,6500,100,1100,1200,3300,1391,1194700,15531607,273600,1040900,12.460000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093433000
000004.SZ,20240308,20240308,93436000,84,13.110000,13.110000,13.230000,12.800000,12.800000,12.800000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,700,2300,1200,1000,2300,7100,1500,500,3500,1000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,12.710000,12.700000,2900,3500,1400,7300,6700,100,1100,1200,3300,13900,1426,1210100,15728741,263900,1051900,12.450000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093436000
000004.SZ,20240308,20240308,93439000,84,13.110000,13.110000,13.230000,12.800000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,2000,1000,2300,7100,1500,500,3500,1000,19000,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,36800,4200,2900,3500,2400,7500,6700,3100,1100,1200,1437,1224900,15918235,313200,1049700,12.490000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093439000
000004.SZ,20240308,20240308,93442000,84,13.110000,13.110000,13.230000,12.800000,12.810000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,2000,1000,2300,7100,1500,500,3500,1000,19000,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,24300,6600,3400,3500,2700,7500,6700,3100,1100,1200,1443,1240200,16114228,307400,1049700,12.490000,13.880000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093442000
000004.SZ,20240308,20240308,93445000,84,13.110000,13.110000,13.230000,12.800000,12.820000,12.820000,12.830000,12.840000,12.850000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,900,1000,2300,100,1500,500,3500,1000,19000,1000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,12.720000,19900,9500,3100,3500,2700,7500,6700,3100,1100,1200,1454,1245400,16180851,306700,1042800,12.480000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093445000
000004.SZ,20240308,20240308,93448000,84,13.110000,13.110000,13.230000,12.800000,12.820000,12.830000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,100,1400,500,3500,1000,19000,1000,1600,200,500,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,31500,20800,9200,3100,3000,3200,7500,6700,3100,1100,1466,1250000,16239878,342800,1038900,12.510000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093448000
000004.SZ,20240308,20240308,93451000,84,13.110000,13.110000,13.230000,12.800000,12.820000,12.860000,12.870000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,1200,500,1000,19000,1000,1600,200,500,1800,29800,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,12.730000,35600,21700,10600,3100,3000,3200,7500,6700,3100,1100,1474,1253000,16278343,349900,1034000,12.520000,13.890000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093451000
000004.SZ,20240308,20240308,93454000,84,13.110000,13.110000,13.230000,12.800000,12.830000,12.860000,12.870000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,3600,500,1000,19000,1000,1600,200,500,1800,29800,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,19600,11000,21900,12400,4300,2800,3200,9000,6700,3100,1480,1282100,16651416,352000,1022400,12.510000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093454000
000004.SZ,20240308,20240308,93457000,84,13.110000,13.110000,13.230000,12.800000,12.830000,12.860000,12.870000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,3600,500,1000,19000,1000,1600,200,500,1800,29800,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,25900,11500,22300,13400,4800,3800,2900,9000,6700,3100,1481,1282200,16652699,364000,1023000,12.520000,13.900000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093457000
000004.SZ,20240308,20240308,93500000,84,13.110000,13.110000,13.230000,12.800000,12.860000,12.860000,12.870000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,2800,500,1000,19000,1000,1600,200,500,1800,29800,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,12.740000,25100,11400,22100,13500,4800,3800,2900,9000,6700,3100,1485,1283800,16673251,363000,1017200,12.520000,13.910000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093500000
000004.SZ,20240308,20240308,93503000,84,13.110000,13.110000,13.230000,12.800000,12.860000,12.860000,12.870000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,400,500,100,2600,19000,1000,1600,200,500,1800,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,12.760000,12.750000,500,18000,11600,22100,13500,6000,3800,2900,9000,6700,1492,1289200,16742605,363500,1016500,12.510000,13.910000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093503000
000004.SZ,20240308,20240308,93506000,84,13.110000,13.110000,13.230000,12.800000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,13.000000,1700,19000,1000,1600,200,500,1800,29800,5100,2800,12.880000,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,500,8900,6900,2600,20000,11600,21900,12400,6000,3800,1501,1291600,16773486,386100,1015600,12.530000,13.910000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093506000
000004.SZ,20240308,20240308,93509000,84,13.110000,13.110000,13.230000,12.800000,12.880000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,2900,1700,9400,1000,1600,200,500,1800,29800,5100,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,23900,6900,2700,20100,5000,21900,12900,6000,3800,2900,1504,1292300,16782502,394200,1009700,12.540000,13.920000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093509000
000004.SZ,20240308,20240308,93512000,84,13.110000,13.110000,13.230000,12.800000,12.880000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,13.000000,6200,9400,1000,1600,200,500,1800,31200,5100,4300,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,12.780000,12.770000,16900,8800,4100,20600,4800,21900,13100,6000,3800,2900,1520,1298900,16867528,388800,1015300,12.530000,13.910000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093512000
000004.SZ,20240308,20240308,93515000,84,13.110000,13.110000,13.230000,12.800000,12.890000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,13.000000,13.010000,9400,1000,1600,200,500,2700,31200,5100,4300,500,12.880000,12.870000,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,12.790000,18000,100,10600,8900,2600,20600,4800,21300,15300,5800,1528,1349900,17524918,403600,1012000,12.550000,13.920000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093515000
000004.SZ,20240308,20240308,93518000,84,13.110000,13.110000,13.230000,12.800000,12.900000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,13.000000,13.010000,9100,1000,1600,200,500,2700,31200,5100,4300,500,12.890000,12.880000,12.870000,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,12.800000,800,12900,400,18500,8900,2600,20600,4800,21300,16300,1535,1366900,17744065,408800,1016700,12.550000,13.910000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093518000
000004.SZ,20240308,20240308,93521000,84,13.110000,13.110000,13.230000,12.800000,12.900000,12.910000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,13.000000,13.010000,13.020000,1000,1600,200,500,2700,31200,5100,4300,500,200,12.900000,12.890000,12.880000,12.870000,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,3600,1100,22300,400,17700,8900,2600,4500,4800,21300,1544,1376000,17861455,410700,1011000,12.550000,13.920000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093521000
000004.SZ,20240308,20240308,93524000,84,13.110000,13.110000,13.230000,12.800000,12.900000,12.930000,12.940000,12.950000,12.960000,12.970000,12.980000,13.000000,13.010000,13.020000,13.030000,1600,200,500,2700,31200,5100,4300,500,200,1400,12.900000,12.890000,12.880000,12.870000,12.860000,12.850000,12.840000,12.830000,12.820000,12.810000,800,1900,19600,400,19900,8900,2600,3500,4800,21300,1560,1391100,18056270,410500,1010000,12.550000,13.920000,0,0,14.420000,11.800000,"",0,0,0,0,0.000000,0,0,0,20240308093524000
